climaticZone,planetSection,temperatureSecondHalfPlanetRotation,temperatureFirstHalfPlanetRotation,mineralDensity,geoZone,longitude,rockSize,waterStreamDistanceY,cover,magmaConcentrationDistance,waterStreamDistanceX,detectionDepth,mineralType,id
2,Hyrule,21.3,103.7,8827.26,7,134.55,3,34.53,4,CLOSE,200.41,22.73,4,12047
7,Tatoooine,30.2,102.3,3309.98,7,135.61,1,38.01,3,CLOSE,1870.59,35.33,7,12048
5,Hyrule,29.5,98.0,6232.94,1,63.54,0,0.0,0,VERY_CLOSE,0.0,21.35,4,12049
2,Hyrule,17.6,98.3,13845.94,7,176.69,3,121.07,4,CLOSE,684.26,23.26,4,12050
4,Tatoooine,38.4,107.2,-999.0,7,337.65,3,176.08,4,CLOSE,2038.0,29.6,5,12051
2,Hyrule,29.2,108.3,-999.0,7,224.02,3,95.24,4,VERY_CLOSE,658.12,21.71,4,12052
2,Hyrule,20.1,96.9,-999.0,7,104.0,1,0.0,3,VERY_CLOSE,0.0,20.42,4,12053
8,Tatoooine,9.6,95.2,11305.21,7,141.14,1,28.75,3,VERY_CLOSE,441.24,31.18,7,12054
7,Tatoooine,36.9,114.4,8501.31,2,314.54,0,29.28,0,VERY_CLOSE,193.73,29.58,5,12055
7,Tatoooine,25.6,95.5,10051.99,7,79.14,1,2.9,3,CLOSE,442.99,33.59,1,12056
4,Tatoooine,24.7,104.3,12870.59,7,211.9,3,212.51,4,VERY_CLOSE,1468.25,28.24,5,12057
2,Hyrule,31.7,110.4,-999.0,7,243.77,1,37.0,2,VERY_CLOSE,1127.84,22.92,4,12058
2,Hyrule,18.5,96.0,10191.02,7,142.11,1,13.45,2,VERY_CLOSE,228.12,22.83,6,12059
2,Tatoooine,29.0,105.8,5511.75,7,203.66,1,45.5,2,VERY_CLOSE,1589.83,24.83,3,12060
2,Hyrule,24.6,105.7,7816.07,7,174.92,3,8.31,4,CLOSE,101.37,23.08,4,12061
2,Hyrule,26.3,98.7,5889.35,7,97.59,1,155.25,1,VERY_CLOSE,1041.04,23.05,4,12062
7,Mordor,19.1,105.7,11813.26,7,161.87,1,29.38,3,VERY_CLOSE,419.72,29.5,5,12063
4,Tatoooine,27.8,111.0,4108.21,7,119.77,3,19.9,4,VERY_CLOSE,562.17,27.15,5,12064
2,Hyrule,25.6,112.7,8170.24,7,195.11,3,89.94,4,VERY_CLOSE,971.67,24.37,3,12065
6,Hyrule,30.7,107.2,2766.25,1,62.6,0,0.0,0,VERY_CLOSE,0.0,23.2,4,12066
7,Mordor,16.2,90.6,13542.75,7,105.24,1,-12.85,3,VERY_CLOSE,200.02,28.66,5,12067
7,Tatoooine,24.5,102.6,-999.0,7,182.65,1,55.45,3,MEDIUM,517.83,35.55,7,12068
7,Mordor,25.0,100.6,-999.0,2,103.61,2,15.43,3,MEDIUM,610.76,31.84,1,12069
7,Tatoooine,23.3,105.3,-999.0,7,118.34,1,68.43,3,CLOSE,1100.47,32.14,1,12070
2,Hyrule,24.3,104.8,8057.97,7,174.81,3,-5.14,4,VERY_CLOSE,100.13,21.91,4,12071
2,Hyrule,17.1,96.2,11568.6,7,153.37,1,232.46,1,VERY_CLOSE,1069.7,22.95,4,12072
7,Tatoooine,26.0,96.6,7465.86,7,83.88,1,110.46,3,CLOSE,1245.05,31.63,7,12073
4,Tatoooine,35.5,104.1,11175.38,7,17.33,3,32.87,4,CLOSE,284.91,26.33,6,12074
8,Tatoooine,34.7,97.6,9582.14,7,12.94,1,298.36,3,CLOSE,3611.27,34.74,7,12075
2,Hyrule,21.1,98.4,9759.38,7,141.54,3,0.0,4,VERY_CLOSE,0.0,21.53,4,12076
7,Mordor,22.7,101.0,9432.57,7,151.65,1,16.53,3,CLOSE,728.35,31.88,1,12077
4,Hyrule,38.6,102.2,11367.97,7,349.24,3,165.22,4,VERY_CLOSE,1380.88,22.94,6,12078
6,Mordor,26.1,110.3,-999.0,7,136.7,1,38.26,2,MEDIUM,1074.46,24.18,2,12079
8,Tatoooine,32.0,105.3,6172.77,7,16.2,1,60.03,3,MEDIUM,2145.53,34.28,7,12080
6,Hyrule,34.5,112.3,5854.78,1,349.51,0,0.0,0,VERY_CLOSE,0.0,22.3,4,12081
7,Mordor,25.2,110.5,10340.84,7,193.43,1,-14.88,3,VERY_CLOSE,936.43,27.05,5,12082
7,Mordor,20.0,92.3,11811.53,7,111.06,1,145.94,3,CLOSE,1524.72,29.45,5,12083
7,Mordor,27.3,102.4,6162.07,2,79.07,2,-9.81,3,CLOSE,695.45,32.77,1,12084
7,Mordor,19.5,96.2,-999.0,7,112.72,1,0.0,3,CLOSE,0.0,28.42,5,12085
7,Tatoooine,29.2,103.9,-999.0,7,81.2,1,31.95,3,VERY_CLOSE,2152.12,28.96,2,12086
2,Hyrule,33.1,115.1,6055.77,7,250.03,1,214.97,1,VERY_CLOSE,1108.97,22.89,4,12087
4,Tatoooine,17.7,101.7,11210.65,7,140.7,3,116.2,4,VERY_CLOSE,1283.17,29.46,2,12088
2,Hyrule,23.9,97.5,10421.06,7,80.2,1,56.81,2,VERY_CLOSE,568.45,18.97,6,12089
2,Tatoooine,29.4,109.4,4019.39,7,145.89,3,56.2,4,CLOSE,876.03,24.45,3,12090
2,Hyrule,17.8,103.2,11961.53,7,147.73,1,76.9,1,VERY_CLOSE,793.91,24.18,4,12091
7,Mordor,37.6,109.9,6582.86,7,330.66,1,8.33,3,CLOSE,187.07,30.13,5,12092
4,Tatoooine,29.2,109.0,5434.67,7,207.87,3,112.28,4,CLOSE,1647.0,28.75,2,12093
8,Tatoooine,30.8,108.6,3556.86,7,89.91,1,1.01,3,VERY_CLOSE,135.17,33.06,7,12094
4,Hyrule,40.7,98.8,-999.0,7,359.3,3,106.81,4,CLOSE,678.09,24.37,3,12095
2,Tatoooine,35.3,115.2,15324.5,7,257.61,3,31.51,4,VERY_CLOSE,133.92,24.06,3,12096
2,Hyrule,12.9,93.3,14569.67,7,136.29,3,170.77,4,VERY_CLOSE,839.2,21.63,4,12097
7,Tatoooine,29.1,101.0,6213.54,7,55.88,1,95.01,3,CLOSE,1133.49,29.05,2,12098
8,Tatoooine,23.6,97.3,8064.91,7,99.97,1,27.99,3,CLOSE,1073.82,32.21,7,12099
4,Mordor,31.9,111.6,3790.71,7,27.22,1,65.85,1,FAR,1658.99,31.26,1,12100
2,Hyrule,29.4,108.4,-999.0,7,79.02,3,11.53,4,CLOSE,214.41,24.97,4,12101
4,Hyrule,40.6,-999.0,-999.0,7,338.12,3,94.78,4,VERY_CLOSE,527.56,22.64,3,12102
4,Hyrule,44.2,100.1,18417.39,7,334.9,3,97.21,4,VERY_CLOSE,402.47,20.8,3,12103
2,Hyrule,27.7,95.1,10769.56,7,50.26,3,0.0,4,VERY_CLOSE,0.0,21.02,4,12104
7,Mordor,27.0,110.2,7742.81,7,182.41,1,-39.6,3,MEDIUM,346.45,31.63,7,12105
6,Hyrule,30.1,111.5,2932.22,1,195.77,0,0.0,0,VERY_CLOSE,0.0,21.47,4,12106
4,Tatoooine,23.2,94.0,-999.0,7,92.25,3,164.71,4,VERY_CLOSE,1030.92,28.08,5,12107
6,Hyrule,29.0,108.2,5499.89,1,182.79,0,0.0,0,VERY_CLOSE,0.0,22.38,4,12108
6,Tatoooine,36.4,114.4,5024.27,1,287.67,0,0.0,0,VERY_CLOSE,93.96,23.68,6,12109
4,Tatoooine,36.6,109.3,8040.25,7,5.04,3,49.9,4,VERY_CLOSE,610.9,26.24,5,12110
7,Mordor,31.6,95.8,10301.49,7,28.12,1,179.64,3,CLOSE,1658.2,28.65,2,12111
8,Tatoooine,10.2,94.5,13588.43,7,138.91,1,68.41,3,VERY_CLOSE,514.52,34.52,7,12112
4,Hyrule,16.9,93.2,11955.43,7,114.86,3,105.92,4,CLOSE,873.78,22.37,3,12113
2,Hyrule,10.1,86.2,16622.58,7,134.92,1,-10.98,1,VERY_CLOSE,1051.05,22.17,3,12114
7,Mordor,23.8,104.8,-999.0,7,105.9,1,52.47,3,MEDIUM,1064.28,30.69,1,12115
2,Hyrule,17.6,97.2,12223.7,7,154.21,1,6.08,2,VERY_CLOSE,102.56,22.93,6,12116
2,Hyrule,16.0,99.2,13533.43,7,164.54,3,103.3,4,VERY_CLOSE,539.39,21.96,4,12117
2,Hyrule,36.9,106.3,14375.46,7,270.78,3,11.9,4,VERY_CLOSE,99.61,20.15,3,12118
2,Hyrule,22.1,105.7,12046.94,7,184.96,3,4.83,4,VERY_CLOSE,99.8,23.1,3,12119
7,Tatoooine,36.5,115.4,4983.71,2,299.09,0,59.58,0,VERY_CLOSE,1391.44,30.42,1,12120
7,Mordor,15.3,89.0,12724.29,7,115.59,1,70.16,3,VERY_CLOSE,407.52,26.47,5,12121
2,Hyrule,16.9,99.3,13980.81,7,168.57,3,80.53,4,CLOSE,615.94,22.54,4,12122
8,Tatoooine,33.3,108.2,-999.0,7,272.82,1,252.75,3,VERY_CLOSE,2366.76,32.91,7,12123
7,Tatoooine,39.2,108.9,8299.94,7,299.13,1,-9.74,3,VERY_CLOSE,1241.6,31.86,1,12124
2,Tatoooine,30.4,107.2,10445.42,7,226.87,3,41.95,4,MEDIUM,307.0,28.85,5,12125
4,Hyrule,38.0,102.9,12793.05,7,351.62,3,149.79,4,VERY_CLOSE,869.36,23.02,6,12126
2,Hyrule,13.5,91.5,16180.97,7,157.37,3,132.71,4,CLOSE,696.76,22.69,4,12127
2,Hyrule,15.0,85.9,14301.77,7,107.6,3,69.3,4,VERY_CLOSE,751.03,21.01,3,12128
7,Tatoooine,26.5,105.2,6850.29,7,80.61,1,16.06,3,CLOSE,1767.75,30.81,2,12129
4,Hyrule,35.1,95.2,15314.17,7,22.41,3,62.7,4,VERY_CLOSE,336.71,20.67,3,12130
4,Tatoooine,22.8,94.3,12602.89,7,83.39,3,-28.64,4,VERY_CLOSE,719.0,25.76,3,12131
4,Tatoooine,15.0,91.6,13199.32,7,132.36,3,-15.56,4,VERY_CLOSE,216.83,24.92,6,12132
7,Mordor,31.6,111.8,7336.18,7,241.68,1,13.47,3,CLOSE,202.97,32.14,7,12133
7,Tatoooine,33.0,112.3,4360.88,7,256.77,1,28.07,3,CLOSE,1272.75,31.34,2,12134
4,Hyrule,29.2,101.3,7019.08,7,65.16,3,6.22,4,VERY_CLOSE,101.08,19.9,4,12135
7,Mordor,32.6,108.7,5445.35,2,255.44,0,77.31,0,CLOSE,1863.27,31.75,1,12136
8,Tatoooine,28.1,102.4,9177.8,7,64.43,1,141.82,3,VERY_CLOSE,2722.7,34.33,7,12137
7,Mordor,26.5,110.0,10758.54,7,197.7,1,62.13,3,CLOSE,1274.78,31.46,1,12138
7,Tatoooine,39.6,100.2,14014.23,7,339.23,1,173.92,3,MEDIUM,1217.48,31.61,1,12139
7,Tatoooine,35.7,109.2,5609.1,7,340.97,1,14.12,3,CLOSE,427.74,34.16,1,12140
2,Hyrule,16.2,96.6,14565.98,7,168.81,3,42.85,4,VERY_CLOSE,275.61,21.74,4,12141
7,Tatoooine,34.2,-999.0,8958.1,7,5.09,1,23.4,3,VERY_CLOSE,199.29,29.78,5,12142
7,Tatoooine,21.5,95.3,9800.94,7,114.3,1,65.79,3,VERY_CLOSE,405.36,26.76,5,12143
4,Tatoooine,28.1,108.5,7569.17,7,204.23,3,24.44,4,VERY_CLOSE,1181.27,30.57,2,12144
7,Mordor,37.6,-999.0,7240.37,7,293.86,1,108.76,3,CLOSE,2194.68,32.23,2,12145
8,Tatoooine,28.1,100.6,-999.0,7,65.48,1,30.13,3,MEDIUM,616.83,34.21,7,12146
2,Hyrule,26.7,102.6,5615.31,7,149.05,3,2.95,4,VERY_CLOSE,95.94,20.57,4,12147
4,Hyrule,36.7,-999.0,8305.06,7,327.69,3,36.62,4,VERY_CLOSE,313.7,24.2,3,12148
7,Mordor,21.6,95.0,11264.62,7,94.66,1,86.24,3,CLOSE,966.95,28.72,5,12149
7,Mordor,26.4,108.7,7028.1,7,180.38,1,77.04,3,VERY_CLOSE,937.0,27.67,5,12150
7,Tatoooine,26.0,104.7,7262.95,7,79.25,1,0.0,3,VERY_CLOSE,0.0,28.79,2,12151
2,Hyrule,26.3,107.5,-999.0,7,112.83,1,139.1,1,VERY_CLOSE,1130.61,23.12,4,12152
2,Tatoooine,28.2,108.5,11890.49,7,220.62,3,11.74,4,CLOSE,94.64,26.96,6,12153
7,Mordor,31.4,104.9,2771.26,2,96.52,2,4.98,3,VERY_CLOSE,384.91,33.46,1,12154
6,Mordor,29.4,110.1,4187.67,7,90.91,1,21.77,2,FAR,863.8,24.05,2,12155
8,Tatoooine,31.4,104.5,7555.11,7,34.22,1,360.26,3,MEDIUM,2969.64,37.16,7,12156
7,Tatoooine,38.8,102.9,12275.81,7,351.65,1,79.31,3,VERY_CLOSE,589.02,27.21,6,12157
7,Mordor,25.2,-999.0,6199.92,2,106.04,2,33.38,3,CLOSE,1071.76,31.98,1,12158
8,Mordor,26.0,102.6,7080.39,7,152.34,1,55.01,3,MEDIUM,686.68,37.11,7,12159
7,Mordor,22.4,93.3,9391.25,7,99.66,1,42.59,3,CLOSE,593.25,28.19,5,12160
7,Mordor,13.2,88.8,16836.09,7,109.83,1,211.05,3,CLOSE,1710.2,33.14,7,12161
2,Hyrule,22.2,108.8,12208.85,7,185.33,1,11.84,3,VERY_CLOSE,141.57,21.75,4,12162
6,Mordor,32.8,104.6,3149.26,7,44.16,1,4.96,2,FAR,320.87,24.32,5,12163
7,Tatoooine,32.3,110.6,5060.92,7,239.02,1,51.31,3,VERY_CLOSE,1270.9,31.9,2,12164
4,Hyrule,31.0,99.6,8029.7,7,52.62,3,93.46,4,VERY_CLOSE,640.34,24.96,6,12165
7,Tatoooine,34.5,109.8,9207.56,7,238.62,1,264.19,3,CLOSE,2894.67,29.84,2,12166
2,Tatoooine,26.8,110.6,12129.72,7,207.41,3,270.39,4,CLOSE,1980.66,29.69,7,12167
7,Tatoooine,29.1,81.8,19569.35,7,33.4,1,43.08,3,VERY_CLOSE,366.24,32.26,2,12168
4,Tatoooine,32.1,110.9,4878.08,7,47.44,3,40.11,4,VERY_CLOSE,522.92,25.49,3,12169
4,Hyrule,19.3,94.7,10767.13,7,121.3,3,43.69,4,VERY_CLOSE,298.86,23.61,6,12170
7,Mordor,36.4,112.8,5862.94,7,312.78,1,10.9,3,CLOSE,453.25,30.28,5,12171
4,Tatoooine,12.4,91.0,15030.5,7,133.93,3,99.61,4,VERY_CLOSE,580.01,29.3,5,12172
7,Tatoooine,24.9,100.4,6925.8,7,151.7,1,34.08,3,VERY_CLOSE,406.83,29.24,5,12173
7,Tatoooine,29.7,100.5,5814.23,7,65.93,1,80.67,3,MEDIUM,2414.84,32.38,1,12174
2,Tatoooine,25.0,105.9,7761.71,7,170.75,1,-20.23,2,CLOSE,1023.48,27.5,6,12175
7,Tatoooine,25.6,100.4,-999.0,7,110.56,1,201.33,3,VERY_CLOSE,4241.48,30.02,2,12176
7,Tatoooine,23.6,101.1,-999.0,7,83.55,1,1.99,3,VERY_CLOSE,760.43,31.96,1,12177
7,Tatoooine,29.2,108.6,4734.97,7,174.96,1,0.0,3,VERY_CLOSE,0.0,29.6,5,12178
8,Tatoooine,18.9,94.5,11076.49,7,137.49,1,54.26,3,CLOSE,865.62,35.83,7,12179
2,Hyrule,22.1,103.3,8849.6,7,121.37,3,138.38,4,CLOSE,1173.88,23.6,4,12180
8,Mordor,37.7,110.6,9468.82,7,360.74,1,22.21,3,MEDIUM,198.08,31.73,7,12181
2,Tatoooine,34.7,117.1,12015.3,7,251.45,3,149.48,4,CLOSE,1388.6,28.95,5,12182
8,Tatoooine,28.9,102.9,9771.84,7,47.43,1,185.65,3,MEDIUM,1816.34,32.27,7,12183
2,Hyrule,18.2,95.8,12428.42,7,166.87,3,62.95,4,VERY_CLOSE,410.99,22.57,4,12184
7,Mordor,33.7,111.6,3367.04,2,362.07,0,3.95,0,CLOSE,350.4,30.12,1,12185
2,Tatoooine,32.1,111.3,2812.57,7,70.98,1,121.94,2,VERY_CLOSE,1376.49,26.09,3,12186
2,Hyrule,14.9,99.7,14160.33,7,160.04,3,97.16,4,CLOSE,782.5,23.47,4,12187
2,Tatoooine,32.7,109.1,-999.0,7,244.6,3,59.71,4,CLOSE,412.53,26.33,5,12188
2,Hyrule,29.7,107.9,4699.55,7,48.1,1,89.24,1,VERY_CLOSE,1247.66,24.15,6,12189
2,Tatoooine,23.6,98.8,8263.03,7,148.97,3,46.0,4,VERY_CLOSE,602.27,22.74,3,12190
4,Tatoooine,25.4,109.7,6939.02,7,140.58,3,76.5,4,VERY_CLOSE,975.68,28.42,5,12191
7,Mordor,28.0,108.1,10400.59,7,211.12,1,-5.9,3,VERY_CLOSE,1042.74,27.22,5,12192
4,Hyrule,38.6,98.2,-999.0,7,352.58,3,23.45,4,VERY_CLOSE,206.62,20.27,6,12193
7,Tatoooine,34.8,101.9,9836.5,7,25.26,1,42.25,3,VERY_CLOSE,876.38,33.15,1,12194
2,Hyrule,10.3,86.3,17138.05,7,141.56,3,112.7,4,VERY_CLOSE,623.22,22.72,4,12195
7,Tatoooine,31.3,113.7,2708.61,2,177.46,0,13.23,0,VERY_CLOSE,1354.51,28.28,2,12196
6,Hyrule,31.6,108.5,4045.67,1,200.77,0,0.0,0,CLOSE,0.0,20.45,4,12197
4,Hyrule,33.9,98.0,11366.36,7,22.02,3,56.88,4,VERY_CLOSE,817.47,21.9,6,12198
2,Hyrule,29.0,114.3,-999.0,7,203.25,1,0.0,3,VERY_CLOSE,0.0,19.98,4,12199
7,Mordor,24.1,98.8,7586.77,1,112.17,0,2.97,0,MEDIUM,718.64,31.28,2,12200
2,Hyrule,32.1,110.8,9597.36,7,231.28,3,32.33,4,VERY_CLOSE,1060.03,23.08,4,12201
8,Tatoooine,22.9,101.5,8371.63,7,134.87,1,205.29,3,VERY_CLOSE,1734.83,34.85,7,12202
7,Mordor,27.1,92.6,11416.23,7,55.51,1,8.07,3,CLOSE,142.74,30.33,1,12203
4,Mordor,33.3,108.7,3209.1,7,321.21,1,83.38,1,VERY_FAR,1989.45,29.76,2,12204
2,Hyrule,38.2,107.4,8878.71,7,350.94,3,0.0,4,VERY_CLOSE,0.0,20.4,4,12205
7,Mordor,19.3,97.8,10769.3,7,109.82,1,126.43,3,CLOSE,820.88,27.84,5,12206
7,Tatoooine,30.9,100.5,-999.0,7,28.24,1,45.34,3,CLOSE,1043.46,30.27,2,12207
4,Tatoooine,30.0,110.8,5109.17,7,183.86,3,0.0,4,VERY_CLOSE,0.0,25.98,6,12208
7,Mordor,21.7,99.0,9852.22,7,120.85,1,79.39,3,VERY_CLOSE,583.13,27.07,5,12209
6,Tatoooine,34.0,106.6,4504.03,1,275.95,0,63.11,0,CLOSE,2495.46,28.61,5,12210
7,Mordor,29.5,112.1,5277.23,7,178.1,1,212.6,3,VERY_CLOSE,2397.94,31.17,2,12211
7,Mordor,30.0,109.3,-999.0,7,91.27,1,58.85,3,CLOSE,2230.64,31.02,1,12212
7,Mordor,28.8,102.2,4090.51,7,105.84,1,65.11,3,CLOSE,1502.13,31.6,1,12213
7,Mordor,31.5,105.3,3851.88,2,225.81,0,3.83,0,VERY_CLOSE,139.88,31.71,1,12214
7,Mordor,29.9,109.3,3579.43,2,184.86,0,0.0,0,MEDIUM,202.0,32.18,1,12215
6,Mordor,28.4,113.7,-999.0,7,173.65,1,14.46,2,FAR,478.42,26.31,5,12216
7,Mordor,23.1,96.6,8962.25,7,101.43,1,0.0,3,CLOSE,0.0,27.76,2,12217
2,Hyrule,33.9,107.0,5458.66,7,251.63,3,57.3,4,VERY_CLOSE,795.22,22.93,3,12218
7,Mordor,16.5,92.3,12555.75,7,134.48,1,155.07,3,CLOSE,946.07,27.97,5,12219
4,Tatoooine,25.9,97.8,11534.47,7,64.51,3,59.19,4,VERY_CLOSE,477.04,25.27,6,12220
7,Tatoooine,30.4,104.4,-999.0,7,71.45,1,71.69,3,VERY_CLOSE,1862.72,31.77,1,12221
4,Hyrule,37.4,101.3,10709.89,7,356.05,3,1.98,4,VERY_CLOSE,224.08,24.11,6,12222
8,Tatoooine,23.2,97.8,-999.0,7,138.55,1,241.63,3,VERY_CLOSE,1515.94,32.8,7,12223
2,Tatoooine,26.7,104.0,5486.11,7,110.04,1,42.92,2,CLOSE,1052.39,25.65,6,12224
6,Hyrule,36.4,-999.0,10018.41,1,273.56,0,0.0,0,VERY_CLOSE,0.0,20.7,4,12225
2,Hyrule,25.8,97.8,-999.0,7,99.96,3,0.0,4,CLOSE,0.0,22.94,6,12226
8,Mordor,33.7,-999.0,9679.18,7,29.7,1,104.57,3,VERY_CLOSE,967.96,32.14,7,12227
7,Mordor,32.1,101.7,8535.65,7,23.85,1,46.9,3,MEDIUM,467.73,31.54,1,12228
7,Mordor,30.4,108.6,7492.05,7,224.23,1,18.46,3,CLOSE,507.62,31.76,7,12229
7,Mordor,27.6,103.5,-999.0,7,57.17,1,7.93,3,FAR,95.06,27.98,2,12230
8,Tatoooine,34.0,100.7,6321.9,7,19.61,0,9.31,0,VERY_CLOSE,230.32,33.3,7,12231
7,Mordor,26.2,99.5,6699.75,7,124.13,1,14.39,3,CLOSE,387.8,31.26,2,12232
4,Hyrule,36.9,106.4,-999.0,7,300.74,3,51.25,4,VERY_CLOSE,811.91,23.49,6,12233
7,Tatoooine,30.5,109.2,4267.88,2,49.26,0,4.2,0,VERY_CLOSE,99.45,29.68,1,12234
6,Hyrule,26.6,103.1,-999.0,1,84.85,0,0.0,0,VERY_CLOSE,0.0,22.02,4,12235
7,Tatoooine,33.6,100.5,-999.0,7,20.08,1,18.11,3,CLOSE,297.19,25.13,6,12236
7,Mordor,31.1,109.5,3278.5,7,125.48,1,-1.04,3,CLOSE,97.08,30.31,2,12237
8,Mordor,23.8,97.7,7651.33,7,115.22,1,-12.76,3,MEDIUM,580.48,31.89,7,12238
2,Hyrule,36.1,110.6,-999.0,7,350.27,1,132.73,1,VERY_CLOSE,912.06,22.57,6,12239
2,Hyrule,25.6,102.4,6616.8,7,109.42,1,28.28,1,VERY_CLOSE,304.53,24.03,3,12240
7,Tatoooine,26.6,111.6,8621.19,7,198.68,1,56.36,3,VERY_CLOSE,992.63,28.79,5,12241
7,Tatoooine,28.4,99.1,9935.19,7,55.04,1,24.44,3,VERY_CLOSE,538.95,28.42,2,12242
7,Mordor,19.5,91.9,11841.96,7,114.73,1,80.22,3,VERY_CLOSE,482.15,26.32,5,12243
2,Hyrule,35.7,112.1,-999.0,7,306.41,1,44.62,1,CLOSE,626.5,25.21,3,12244
7,Mordor,28.3,-999.0,4874.57,1,133.0,0,-34.91,0,VERY_FAR,765.95,29.97,1,12245
4,Hyrule,31.3,110.1,6010.33,7,26.24,3,73.9,4,VERY_CLOSE,1489.11,25.31,6,12246
4,Tatoooine,16.6,97.4,15347.96,7,175.57,3,124.55,4,VERY_CLOSE,661.69,29.63,5,12247
2,Tatoooine,32.7,107.3,11897.66,7,245.97,3,-64.46,4,VERY_CLOSE,773.27,25.04,3,12248
4,Tatoooine,26.5,109.9,6203.12,7,135.41,3,0.0,4,VERY_CLOSE,0.0,26.61,5,12249
7,Mordor,28.3,104.3,6458.7,7,73.21,1,-2.1,3,CLOSE,272.17,32.28,1,12250
7,Mordor,31.8,99.6,-999.0,7,45.73,1,-5.79,3,MEDIUM,99.74,31.01,2,12251
2,Tatoooine,41.3,111.3,17365.29,7,283.91,3,128.01,4,CLOSE,1198.77,27.5,3,12252
7,Mordor,21.4,104.2,9681.13,7,151.14,1,154.33,3,VERY_CLOSE,978.07,26.77,5,12253
4,Hyrule,38.9,109.2,9578.89,7,330.32,3,124.0,4,VERY_CLOSE,669.42,22.07,6,12254
6,Hyrule,30.6,115.2,4555.46,1,222.95,0,0.0,0,VERY_CLOSE,0.0,19.57,4,12255
6,Tatoooine,33.7,109.1,3567.86,1,10.91,0,13.01,0,CLOSE,809.09,25.87,5,12256
4,Hyrule,32.3,100.9,-999.0,7,20.6,3,0.0,4,CLOSE,0.0,24.87,4,12257
7,Tatoooine,24.5,99.6,7509.54,7,136.79,1,103.94,3,VERY_CLOSE,1444.1,31.8,2,12258
8,Mordor,32.7,111.2,8771.62,7,245.65,1,116.27,3,CLOSE,2302.05,34.37,7,12259
4,Tatoooine,24.6,108.6,6775.32,7,142.02,3,63.04,4,VERY_CLOSE,1687.69,29.93,2,12260
4,Tatoooine,17.7,103.5,-999.0,7,151.31,3,99.35,4,VERY_CLOSE,557.24,28.96,5,12261
2,Hyrule,33.7,111.4,4662.19,7,9.17,1,82.94,1,VERY_CLOSE,1256.71,24.24,6,12262
8,Tatoooine,29.0,102.4,5570.43,7,78.04,1,0.0,3,CLOSE,420.31,31.4,7,12263
2,Hyrule,32.6,110.7,-999.0,7,56.15,1,0.0,2,VERY_CLOSE,0.0,22.48,4,12264
7,Tatoooine,27.3,98.2,6201.04,7,76.48,1,0.0,3,CLOSE,0.0,33.21,1,12265
8,Tatoooine,24.6,100.4,7311.54,7,143.76,1,22.27,3,VERY_CLOSE,391.08,33.0,7,12266
2,Hyrule,30.5,110.6,-999.0,7,52.07,1,0.0,3,VERY_CLOSE,102.15,21.53,4,12267
8,Tatoooine,27.6,105.0,4398.11,7,121.71,1,24.18,3,CLOSE,642.34,34.13,7,12268
2,Hyrule,28.8,105.8,-999.0,7,131.05,1,0.0,2,VERY_CLOSE,0.0,22.83,4,12269
2,Hyrule,22.1,102.5,9629.72,7,178.4,3,109.96,4,VERY_CLOSE,732.17,23.23,4,12270
7,Tatoooine,34.4,109.4,6242.32,7,342.47,1,0.0,3,VERY_CLOSE,0.0,26.83,5,12271
6,Hyrule,30.4,103.4,2493.72,1,26.73,0,0.0,0,VERY_CLOSE,0.0,21.86,4,12272
5,Hyrule,24.5,109.2,9323.04,1,174.64,0,0.0,0,VERY_CLOSE,0.0,23.09,4,12273
7,Tatoooine,27.8,107.6,-999.0,7,103.93,1,-2.08,3,CLOSE,94.63,30.12,1,12274
2,Tatoooine,39.4,104.4,10502.23,7,310.49,1,47.7,2,VERY_CLOSE,490.45,24.14,6,12275
7,Mordor,30.6,113.4,2771.26,7,207.46,1,6.95,3,FAR,577.12,32.49,1,12276
7,Tatoooine,35.1,113.3,-999.0,7,344.27,1,-3.1,3,VERY_CLOSE,132.88,28.22,1,12277
4,Tatoooine,26.3,99.9,6230.14,7,96.24,3,-28.44,4,VERY_CLOSE,1234.05,27.22,2,12278
4,Hyrule,24.3,91.0,13778.21,7,63.44,3,59.95,4,VERY_CLOSE,368.71,23.53,6,12279
2,Hyrule,20.1,107.4,11970.34,7,171.57,3,78.22,4,VERY_CLOSE,491.04,21.63,4,12280
2,Hyrule,14.7,90.1,-999.0,7,98.38,3,84.66,4,VERY_CLOSE,930.58,20.14,3,12281
2,Tatoooine,38.5,111.5,-999.0,7,278.0,3,29.51,4,VERY_CLOSE,292.9,25.16,3,12282
7,Tatoooine,32.5,116.6,6535.26,7,229.1,1,64.03,3,MEDIUM,1022.66,31.96,2,12283
7,Tatoooine,33.0,105.4,4601.82,7,8.87,1,15.51,3,CLOSE,216.33,29.6,5,12284
2,Hyrule,28.5,102.5,7620.17,7,55.39,1,157.35,1,VERY_CLOSE,1353.33,24.34,6,12285
4,Hyrule,20.0,96.5,-999.0,7,107.34,3,23.24,4,VERY_CLOSE,419.94,20.81,3,12286
4,Hyrule,17.7,92.9,11861.4,7,136.46,3,240.61,4,VERY_CLOSE,1230.47,23.52,4,12287
8,Tatoooine,30.3,-999.0,3769.38,7,68.6,1,7.81,3,VERY_CLOSE,206.06,33.86,7,12288
5,Hyrule,31.0,-999.0,3709.5,1,221.63,0,0.0,0,VERY_CLOSE,0.0,22.78,4,12289
